Order Number,Line Item,Order Date,Delivery Date,CustomerKey,StoreKey,ProductKey,Quantity,Currency Code
1808021,1,12/13/2019,12/18/2019,1206414,56,81,6,USD
1808022,1,12/13/2019,12/18/2019,1058787,37,1027,1,GBP
1808023,1,12/13/2019,12/18/2019,1313113,0,1781,1,USD
1808024,1,12/13/2019,12/17/2019,1751123,59,1741,2,USD
1808027,1,12/13/2019,12/17/2019,1304549,44,2491,7,USD
1808028,1,12/13/2019,12/17/2019,1965288,55,1789,2,USD
1808029,1,12/13/2019,12/17/2019,444719,21,1001,5,EUR
1808030,1,12/13/2019,12/17/2019,1465108,0,1476,1,USD
1809000,1,12/14/2019,12/19/2019,1440889,51,58,1,USD
1809001,1,12/14/2019,12/19/2019,120607,0,1622,6,AUD
1809003,1,12/14/2019,12/19/2019,2054922,61,1231,1,USD
1809004,1,12/14/2019,12/19/2019,1539245,0,1491,3,USD
1809005,1,12/14/2019,12/17/2019,1782452,64,110,1,USD
1809006,1,12/14/2019,12/17/2019,418899,23,1654,1,EUR
1809007,1,12/14/2019,12/17/2019,762652,30,1632,3,EUR
1809008,1,12/14/2019,12/17/2019,1338452,61,447,5,USD
1809009,1,12/14/2019,12/17/2019,400071,21,48,1,EUR
1809010,1,12/14/2019,12/17/2019,1877744,45,421,3,USD
1809011,1,12/14/2019,12/17/2019,805914,32,150,5,EUR
1809012,1,12/14/2019,12/17/2019,1621370,0,2507,1,USD
1809013,1,12/14/2019,12/18/2019,1571781,47,436,2,USD
1809014,1,12/14/2019,12/18/2019,1591884,66,1592,9,USD
1809015,1,12/14/2019,12/18/2019,2063107,56,1646,3,USD
1809016,1,12/14/2019,12/18/2019,254540,9,80,2,CAD
1809017,1,12/14/2019,12/18/2019,211486,9,1414,1,CAD
1809018,1,12/14/2019,12/18/2019,487419,21,828,1,EUR
1809019,1,12/14/2019,12/18/2019,1097057,0,448,3,GBP
1809021,1,12/14/2019,12/16/2019,1860488,50,549,1,USD
1809022,1,12/14/2019,12/16/2019,1330039,0,844,3,USD
1809023,1,12/14/2019,12/19/2019,369446,8,1671,3,CAD
1809024,1,12/14/2019,12/19/2019,1213022,64,457,1,USD
1809025,1,12/14/2019,12/19/2019,1667206,0,78,7,USD
1809026,1,12/14/2019,12/16/2019,373683,9,733,3,CAD
1809027,1,12/14/2019,12/16/2019,1139356,36,1609,2,GBP
1809028,1,12/14/2019,12/16/2019,722428,29,1932,2,EUR
1809029,1,12/14/2019,12/16/2019,2076403,57,51,1,USD
1809031,1,12/14/2019,12/16/2019,1467137,65,1581,7,USD
1809032,1,12/14/2019,12/16/2019,555903,21,417,3,EUR
1809033,1,12/14/2019,12/16/2019,1127381,36,1573,1,GBP
1809034,1,12/14/2019,12/16/2019,1938573,61,637,3,USD
1809035,1,12/14/2019,12/16/2019,1944572,62,92,3,USD
1809036,1,12/14/2019,12/16/2019,2064577,0,3,1,USD
1809037,1,12/14/2019,12/18/2019,623004,0,418,4,EUR
1809038,1,12/14/2019,12/22/2019,692591,16,1403,7,EUR
1809040,1,12/14/2019,12/22/2019,425179,19,1169,2,EUR
1809041,1,12/14/2019,12/22/2019,443143,27,1644,1,EUR
1809042,1,12/14/2019,12/22/2019,2040948,54,701,1,USD
1809043,1,12/14/2019,12/22/2019,522806,27,2361,3,EUR
1809044,1,12/14/2019,12/22/2019,907297,36,1494,1,GBP
1809045,1,12/14/2019,12/22/2019,274765,10,1571,2,CAD
1809046,1,12/14/2019,12/22/2019,1279342,55,1770,1,USD
1809047,1,12/14/2019,12/22/2019,1359325,64,1416,2,USD
1809048,1,12/14/2019,12/22/2019,1986927,61,98,2,USD
1809049,1,12/14/2019,12/22/2019,1621370,0,56,3,USD
1809050,1,12/14/2019,12/19/2019,734689,29,2488,1,EUR
1809051,1,12/14/2019,12/19/2019,154042,5,1590,3,AUD
1809053,1,12/14/2019,12/19/2019,1790382,64,440,1,USD
1809054,1,12/14/2019,12/19/2019,270633,8,1938,2,CAD
1809055,1,12/14/2019,12/19/2019,1154232,0,1003,10,GBP
1809056,1,12/14/2019,12/19/2019,785245,0,1321,2,EUR
1809057,1,12/14/2019,12/21/2019,1763016,0,2081,1,USD
1809058,1,12/14/2019,12/18/2019,244193,0,54,6,CAD
1809059,1,12/14/2019,12/21/2019,488989,0,123,2,EUR
1810000,1,12/15/2019,12/16/2019,208037,9,1046,6,CAD
1810001,1,12/15/2019,12/16/2019,1198384,39,1164,7,GBP
1810002,1,12/15/2019,12/16/2019,1886968,44,1,1,USD
1810003,1,12/15/2019,12/16/2019,1279593,61,739,2,USD
1810004,1,12/15/2019,12/16/2019,1926364,61,630,1,USD
1810005,1,12/15/2019,12/16/2019,1223270,53,672,4,USD
1810006,1,12/15/2019,12/16/2019,567953,0,107,5,EUR
1811000,1,12/16/2019,12/19/2019,1203623,0,1203,3,USD
1811001,1,12/16/2019,12/20/2019,784276,29,451,4,EUR
1811002,1,12/16/2019,12/20/2019,636266,12,1576,2,EUR
1811003,1,12/16/2019,12/20/2019,857287,34,1702,6,EUR
1811004,1,12/16/2019,12/20/2019,1342226,66,189,6,USD
1811005,1,12/16/2019,12/20/2019,1224103,53,1786,1,USD
1811006,1,12/16/2019,12/20/2019,1548524,66,1480,2,USD
1811008,1,12/16/2019,12/20/2019,313633,10,1539,1,CAD
1811009,1,12/16/2019,12/20/2019,1665621,50,1369,4,USD
1811010,1,12/16/2019,12/20/2019,429663,19,1601,1,EUR
1811011,1,12/16/2019,12/20/2019,2080355,61,2495,1,USD
1811012,1,12/16/2019,12/20/2019,1460919,45,156,1,USD
1811013,1,12/16/2019,12/20/2019,548775,27,1499,1,EUR
1811014,1,12/16/2019,12/20/2019,356908,10,431,1,CAD
1811016,1,12/16/2019,12/20/2019,514299,27,1048,1,EUR
1811017,1,12/16/2019,12/20/2019,340307,0,1604,2,CAD
1811018,1,12/16/2019,12/20/2019,2007280,54,1624,8,USD
1811019,1,12/16/2019,12/20/2019,1338079,0,1588,4,USD
1811020,1,12/16/2019,12/22/2019,2021365,56,2113,2,USD
1811021,1,12/16/2019,12/22/2019,1957363,65,1536,2,USD
1811023,1,12/16/2019,12/22/2019,1677103,59,49,1,USD
1811024,1,12/16/2019,12/22/2019,1343700,0,1817,3,USD
1811025,1,12/16/2019,12/19/2019,1491817,66,127,3,USD
1811026,1,12/16/2019,12/19/2019,235133,8,1742,7,CAD
1811027,1,12/16/2019,12/19/2019,1420774,0,1204,2,USD
1811028,1,12/16/2019,12/19/2019,1435339,0,1702,3,USD
1811029,1,12/16/2019,12/21/2019,1997221,62,1655,2,USD
1811030,1,12/16/2019,12/21/2019,1089571,36,1323,1,GBP
1811031,1,12/16/2019,12/21/2019,1784636,65,63,2,USD
1811032,1,12/16/2019,12/21/2019,440923,24,1344,1,EUR
1811033,1,12/16/2019,12/21/2019,288604,8,2517,1,CAD
1812000,1,12/17/2019,12/21/2019,793686,29,439,4,EUR
1812002,1,12/17/2019,12/21/2019,1390823,59,1330,1,USD
1812003,1,12/17/2019,12/21/2019,1772778,55,2106,3,USD
1812005,1,12/17/2019,12/21/2019,547310,0,1374,2,EUR
1812006,1,12/17/2019,12/21/2019,1462224,66,1693,2,USD
1812007,1,12/17/2019,12/21/2019,1602280,53,1073,9,USD
1812008,1,12/17/2019,12/21/2019,160804,6,1762,2,AUD
1812009,1,12/17/2019,12/21/2019,1904309,56,426,7,USD
1812010,1,12/17/2019,12/21/2019,591678,0,419,5,EUR
1812012,1,12/17/2019,12/23/2019,836435,32,724,2,EUR
1812013,1,12/17/2019,12/23/2019,1175873,39,1606,1,GBP
1812014,1,12/17/2019,12/23/2019,1693067,57,1084,8,USD
1812015,1,12/17/2019,12/23/2019,1179225,42,1685,1,GBP
1812017,1,12/17/2019,12/23/2019,1711283,0,176,1,USD
1812019,1,12/17/2019,12/20/2019,69066,0,1025,1,AUD
1812020,1,12/17/2019,12/22/2019,1513428,53,2516,9,USD
1812021,1,12/17/2019,12/22/2019,451162,0,922,9,EUR
1812023,1,12/17/2019,12/23/2019,528765,22,100,2,EUR
1812024,1,12/17/2019,12/23/2019,458548,22,2488,3,EUR
1812025,1,12/17/2019,12/23/2019,1350729,61,1385,2,USD
1812027,1,12/17/2019,12/23/2019,1961520,66,1018,3,USD
1812029,1,12/17/2019,12/23/2019,417535,22,426,1,EUR
1812030,1,12/17/2019,12/23/2019,1250754,53,99,6,USD
1812032,1,12/17/2019,12/23/2019,549970,22,1737,2,EUR
1812033,1,12/17/2019,12/23/2019,1869542,66,417,1,USD
1812034,1,12/17/2019,12/23/2019,446752,24,416,1,EUR
1812035,1,12/17/2019,12/23/2019,197088,5,1799,10,AUD
1812036,1,12/17/2019,12/23/2019,1276606,61,1335,1,USD
1812037,1,12/17/2019,12/23/2019,197192,6,137,3,AUD
1812038,1,12/17/2019,12/23/2019,1858660,54,1479,1,USD
1812039,1,12/17/2019,12/23/2019,1917006,66,847,3,USD
1812040,1,12/17/2019,12/23/2019,1213028,50,1287,7,USD
1812041,1,12/17/2019,12/23/2019,413347,0,122,3,EUR
1812042,1,12/17/2019,12/23/2019,1378782,48,1194,3,USD
1812043,1,12/17/2019,12/23/2019,898433,0,719,4,EUR
1812044,1,12/17/2019,12/21/2019,1482176,57,1624,1,USD
1812045,1,12/17/2019,12/21/2019,1764598,47,361,2,USD
1813000,1,12/18/2019,12/21/2019,1839940,47,383,7,USD
1813001,1,12/18/2019,12/21/2019,1812290,64,446,2,USD
1813002,1,12/18/2019,12/21/2019,856497,31,1639,8,EUR
1813003,1,12/18/2019,12/21/2019,1632302,61,47,1,USD
1813004,1,12/18/2019,12/21/2019,579165,23,1705,1,EUR
1813005,1,12/18/2019,12/21/2019,1482176,65,1389,1,USD
1813006,1,12/18/2019,12/21/2019,1912774,65,1533,1,USD
1813007,1,12/18/2019,12/21/2019,247971,8,1390,3,CAD
1813008,1,12/18/2019,12/21/2019,250884,9,1527,5,CAD
1813010,1,12/18/2019,12/21/2019,1564649,50,1580,1,USD
1813011,1,12/18/2019,12/21/2019,258429,10,2102,1,CAD
1813012,1,12/18/2019,12/21/2019,1442048,44,438,3,USD
1813013,1,12/18/2019,12/21/2019,1678735,62,443,4,USD
1813015,1,12/18/2019,12/21/2019,1216913,0,2116,1,USD
1813016,1,12/18/2019,12/22/2019,1171423,38,45,3,GBP
1813017,1,12/18/2019,12/22/2019,463114,21,1780,4,EUR
1813019,1,12/18/2019,12/22/2019,1291411,50,1584,1,USD
1813020,1,12/18/2019,12/22/2019,1995071,54,173,1,USD
1813022,1,12/18/2019,12/22/2019,224376,0,1433,2,CAD
1813023,1,12/18/2019,12/22/2019,1852515,55,2484,7,USD
1813024,1,12/18/2019,12/22/2019,440522,21,1460,9,EUR
1813025,1,12/18/2019,12/22/2019,930705,36,1679,2,GBP
1813026,1,12/18/2019,12/22/2019,1188400,36,142,2,GBP
1813027,1,12/18/2019,12/22/2019,44728,5,1424,3,AUD
1813029,1,12/18/2019,12/22/2019,275227,9,699,1,CAD
1813030,1,12/18/2019,12/22/2019,1999911,53,98,5,USD
1813031,1,12/18/2019,12/22/2019,908454,37,1456,3,GBP
1813032,1,12/18/2019,12/22/2019,2059595,61,1706,1,USD
1813034,1,12/18/2019,12/22/2019,346204,8,92,4,CAD
1813035,1,12/18/2019,12/22/2019,1530554,66,1531,2,USD
1813036,1,12/18/2019,12/22/2019,1567347,51,421,2,USD
1813038,1,12/18/2019,12/22/2019,829346,0,1209,7,EUR
1813040,1,12/18/2019,12/22/2019,884417,0,2089,4,EUR
1813041,1,12/18/2019,12/23/2019,166813,5,1664,2,AUD
1813043,1,12/18/2019,12/23/2019,1079330,38,1814,4,GBP
1813044,1,12/18/2019,12/23/2019,2092310,66,164,1,USD
1813045,1,12/18/2019,12/23/2019,305962,9,810,2,CAD
1813047,1,12/18/2019,12/23/2019,574445,23,141,5,EUR
1813048,1,12/18/2019,12/23/2019,1898526,0,1766,3,USD
1813049,1,12/18/2019,12/22/2019,27492,5,1191,1,AUD
1813050,1,12/18/2019,12/22/2019,1483256,61,70,1,USD
1813051,1,12/18/2019,12/22/2019,2003425,51,1749,1,USD
1813052,1,12/18/2019,12/22/2019,241760,9,94,1,CAD
1813053,1,12/18/2019,12/22/2019,161742,0,1663,1,AUD
1813054,1,12/18/2019,12/22/2019,1840835,51,432,5,USD
1813055,1,12/18/2019,12/22/2019,1996959,65,1233,4,USD
1813056,1,12/18/2019,12/22/2019,228402,10,1588,6,CAD
1813057,1,12/18/2019,12/22/2019,383209,9,55,1,CAD
1813058,1,12/18/2019,12/22/2019,905941,36,1705,4,GBP
1813059,1,12/18/2019,12/22/2019,1469208,56,1790,10,USD
1813060,1,12/18/2019,12/22/2019,1503933,45,1231,2,USD
1813061,1,12/18/2019,12/22/2019,1883710,55,1401,1,USD
1813062,1,12/18/2019,12/22/2019,829295,34,338,1,EUR
1813063,1,12/18/2019,12/22/2019,2083637,43,45,1,USD
1813064,1,12/18/2019,12/22/2019,326510,10,1753,3,CAD
1813065,1,12/18/2019,12/22/2019,241513,9,1583,8,CAD
1814000,1,12/19/2019,12/22/2019,441051,24,1615,7,EUR
1814001,1,12/19/2019,12/22/2019,706964,29,1629,3,EUR
1814002,1,12/19/2019,12/22/2019,564970,27,1325,4,EUR
1814003,1,12/19/2019,12/22/2019,1671513,54,424,2,USD
1814004,1,12/19/2019,12/22/2019,1429691,43,2416,2,USD
1814005,1,12/19/2019,12/22/2019,1667349,51,428,1,USD
1814006,1,12/19/2019,12/22/2019,1148222,39,1591,2,GBP
1814007,1,12/19/2019,12/22/2019,378574,9,1661,1,CAD
1814008,1,12/19/2019,12/22/2019,223761,0,2502,3,CAD
1814009,1,12/19/2019,12/27/2019,1629123,62,61,5,USD
1814010,1,12/19/2019,12/27/2019,741037,29,655,9,EUR
1814011,1,12/19/2019,12/27/2019,1346651,56,1412,8,USD
1814012,1,12/19/2019,12/27/2019,692661,18,1473,5,EUR
1814013,1,12/19/2019,12/27/2019,427302,19,979,1,EUR
1814014,1,12/19/2019,12/27/2019,431618,24,1583,6,EUR
1814015,1,12/19/2019,12/27/2019,1300668,53,1584,1,USD
1814016,1,12/19/2019,12/27/2019,698960,17,1271,3,EUR
1814017,1,12/19/2019,12/27/2019,247032,10,422,4,CAD
1814019,1,12/19/2019,12/27/2019,1392332,57,1448,2,USD
1814020,1,12/19/2019,12/27/2019,776422,30,420,3,EUR
1814022,1,12/19/2019,12/27/2019,1686814,0,89,1,USD
1814023,1,12/19/2019,12/23/2019,1757500,50,795,1,USD
1814025,1,12/19/2019,12/23/2019,743399,29,177,1,EUR
1814026,1,12/19/2019,12/23/2019,1078234,0,1433,1,GBP
1814027,1,12/19/2019,12/20/2019,374720,9,2096,1,CAD
1814028,1,12/19/2019,12/20/2019,1350616,0,831,1,USD
1814029,1,12/19/2019,12/23/2019,281008,0,515,5,CAD
1814030,1,12/19/2019,12/21/2019,406676,24,1120,3,EUR
1814031,1,12/19/2019,12/21/2019,1969368,43,1284,2,USD
1814032,1,12/19/2019,12/21/2019,1404813,45,1823,10,USD
1814033,1,12/19/2019,12/21/2019,8945,6,709,4,AUD
1814034,1,12/19/2019,12/21/2019,1681092,47,1646,3,USD
1814035,1,12/19/2019,12/21/2019,398049,0,454,3,CAD
1814036,1,12/19/2019,12/25/2019,1819547,0,1581,3,USD
1814037,1,12/19/2019,12/25/2019,877990,31,1426,1,EUR
1814038,1,12/19/2019,12/25/2019,1582605,54,94,4,USD
1814039,1,12/19/2019,12/25/2019,1761592,59,150,3,USD
1814040,1,12/19/2019,12/25/2019,1314582,0,1637,2,USD
1814041,1,12/19/2019,12/22/2019,1813538,57,55,3,USD
1814042,1,12/19/2019,12/22/2019,1496038,50,1335,3,USD
1814043,1,12/19/2019,12/22/2019,23203,6,48,1,AUD
1814044,1,12/19/2019,12/22/2019,564709,27,1741,3,EUR
1814045,1,12/19/2019,12/22/2019,167257,5,68,2,AUD
1814046,1,12/19/2019,12/22/2019,316341,9,1550,1,CAD
1814047,1,12/19/2019,12/22/2019,217405,10,1587,2,CAD
1814048,1,12/19/2019,12/22/2019,930763,42,1223,3,GBP
1814049,1,12/19/2019,12/22/2019,1653099,66,434,2,USD
1814050,1,12/19/2019,12/22/2019,1582741,55,12,10,USD
1814052,1,12/19/2019,12/22/2019,1170419,37,64,8,GBP
1814053,1,12/19/2019,12/22/2019,237725,9,1345,1,CAD
1814054,1,12/19/2019,12/22/2019,1066452,36,1422,3,GBP
1814055,1,12/19/2019,12/22/2019,1969970,61,2054,1,USD
1814056,1,12/19/2019,12/22/2019,556871,24,440,3,EUR
1814057,1,12/19/2019,12/22/2019,1466089,0,69,4,USD
1814058,1,12/19/2019,12/23/2019,1450826,49,1502,2,USD
1814059,1,12/19/2019,12/23/2019,914541,36,1657,3,GBP
1814060,1,12/19/2019,12/23/2019,549766,22,420,4,EUR
1814061,1,12/19/2019,12/23/2019,894252,0,82,7,EUR
1814062,1,12/19/2019,12/25/2019,156286,6,54,6,AUD
1814063,1,12/19/2019,12/25/2019,633348,17,450,2,EUR
1814064,1,12/19/2019,12/25/2019,382960,8,1307,3,CAD
1814065,1,12/19/2019,12/25/2019,391380,8,51,5,CAD
1814066,1,12/19/2019,12/25/2019,1909470,45,1443,7,USD
1814067,1,12/19/2019,12/25/2019,1367180,0,1654,3,USD
1814068,1,12/19/2019,12/25/2019,661620,18,436,2,EUR
1814070,1,12/19/2019,12/25/2019,20069,6,1376,8,AUD
1814071,1,12/19/2019,12/25/2019,527183,27,451,1,EUR
1814072,1,12/19/2019,12/25/2019,1653624,53,152,1,USD
1814073,1,12/19/2019,12/25/2019,478863,21,2517,2,EUR
1814074,1,12/19/2019,12/25/2019,1212385,0,1635,2,USD
1814075,1,12/19/2019,12/26/2019,934517,37,1729,2,GBP
1814076,1,12/19/2019,12/26/2019,357592,10,2256,3,CAD
1815000,1,12/20/2019,12/26/2019,776865,0,490,1,EUR
1815001,1,12/20/2019,12/23/2019,1489156,0,673,1,USD
1815002,1,12/20/2019,12/25/2019,1669971,61,612,2,USD
1815003,1,12/20/2019,12/25/2019,820946,31,1544,3,EUR
1815004,1,12/20/2019,12/25/2019,1575457,59,418,5,USD
1815005,1,12/20/2019,12/25/2019,1010025,38,1501,1,GBP
1815006,1,12/20/2019,12/25/2019,2034808,55,697,3,USD
1815007,1,12/20/2019,12/25/2019,2080484,47,1178,4,USD
1815008,1,12/20/2019,12/25/2019,276091,8,412,1,CAD
1815009,1,12/20/2019,12/25/2019,1886968,44,282,3,USD
1815010,1,12/20/2019,12/25/2019,509248,21,97,1,EUR
1815011,1,12/20/2019,12/25/2019,1453297,54,430,3,USD
1815012,1,12/20/2019,12/25/2019,1671692,55,1093,2,USD
1815013,1,12/20/2019,12/25/2019,1130205,37,1797,8,GBP
1815015,1,12/20/2019,12/25/2019,1007026,0,1094,1,GBP
1815016,1,12/20/2019,12/24/2019,454932,21,1754,2,EUR
1815017,1,12/20/2019,12/24/2019,522159,26,165,7,EUR
1815018,1,12/20/2019,12/24/2019,1577659,0,645,1,USD
1815019,1,12/20/2019,12/22/2019,837781,34,1464,7,EUR
1815020,1,12/20/2019,12/22/2019,35733,6,1443,7,AUD
1815021,1,12/20/2019,12/22/2019,215948,9,1577,10,CAD
1815022,1,12/20/2019,12/22/2019,2022662,0,2501,1,USD
1815023,1,12/20/2019,12/29/2019,450041,22,1588,3,EUR
1815024,1,12/20/2019,12/29/2019,825894,0,1582,1,EUR
1815025,1,12/20/2019,12/25/2019,1466528,45,2504,3,USD
1815026,1,12/20/2019,12/25/2019,1473522,0,1582,2,USD
1815027,1,12/20/2019,12/23/2019,1810728,43,1588,8,USD
1815028,1,12/20/2019,12/23/2019,1279342,54,1575,4,USD
1815029,1,12/20/2019,12/23/2019,1971558,0,645,2,USD
1815030,1,12/20/2019,12/24/2019,467182,0,851,1,EUR
1815031,1,12/20/2019,12/25/2019,390807,10,2152,5,CAD
1815032,1,12/20/2019,12/25/2019,945228,42,1651,1,GBP
1815033,1,12/20/2019,12/25/2019,786926,29,1700,2,EUR
1815034,1,12/20/2019,12/25/2019,2098223,57,581,2,USD
1815035,1,12/20/2019,12/25/2019,2074986,49,80,2,USD
1815036,1,12/20/2019,12/25/2019,533499,0,536,2,EUR
1815037,1,12/20/2019,12/23/2019,1459894,0,1599,1,USD
1815038,1,12/20/2019,12/23/2019,1037348,38,112,1,GBP
1815039,1,12/20/2019,12/23/2019,1119547,36,1670,2,GBP
1815040,1,12/20/2019,12/23/2019,1647358,61,431,1,USD
1815041,1,12/20/2019,12/23/2019,1138327,38,141,1,GBP
1815042,1,12/20/2019,12/23/2019,2003358,49,458,4,USD
1815043,1,12/20/2019,12/23/2019,1204396,55,1563,8,USD
1815044,1,12/20/2019,12/23/2019,1240195,53,437,2,USD
1815045,1,12/20/2019,12/23/2019,546598,26,436,7,EUR
1815046,1,12/20/2019,12/23/2019,1410879,0,1820,3,USD
1815047,1,12/20/2019,12/26/2019,1913013,54,1630,5,USD
1815048,1,12/20/2019,12/26/2019,191211,4,70,2,AUD
1815050,1,12/20/2019,12/26/2019,1718194,54,1963,3,USD
1815051,1,12/20/2019,12/26/2019,500029,26,356,6,EUR
1815052,1,12/20/2019,12/26/2019,481077,0,154,1,EUR
1815053,1,12/20/2019,12/26/2019,1594272,0,1204,2,USD
1815055,1,12/20/2019,12/24/2019,1608153,62,1665,2,USD
1815056,1,12/20/2019,12/24/2019,1389440,48,1693,1,USD
1816000,1,12/21/2019,12/24/2019,1383884,57,1072,2,USD
1816001,1,12/21/2019,12/24/2019,750677,30,159,7,EUR
1816002,1,12/21/2019,12/24/2019,1568116,0,1193,1,USD
1816003,1,12/21/2019,12/25/2019,192466,4,1249,1,AUD
1816004,1,12/21/2019,12/25/2019,305369,10,1590,7,CAD
1816005,1,12/21/2019,12/25/2019,1832998,62,1705,7,USD
1816006,1,12/21/2019,12/25/2019,1480378,0,190,3,USD
1816007,1,12/21/2019,12/26/2019,1866388,61,1870,8,USD
1816008,1,12/21/2019,12/26/2019,424077,26,686,1,EUR
1816009,1,12/21/2019,12/26/2019,542678,24,1366,2,EUR
1816011,1,12/21/2019,12/26/2019,470376,22,1583,7,EUR
1816012,1,12/21/2019,12/26/2019,1961979,66,628,3,USD
1816013,1,12/21/2019,12/26/2019,725349,30,1495,4,EUR
1816014,1,12/21/2019,12/26/2019,686625,15,1572,2,EUR
1816015,1,12/21/2019,12/26/2019,1620615,44,1687,2,USD
1816016,1,12/21/2019,12/26/2019,90079,5,1613,4,AUD
1816017,1,12/21/2019,12/26/2019,1189747,0,157,6,GBP
1816018,1,12/21/2019,12/25/2019,1666075,49,437,3,USD
1816019,1,12/21/2019,12/25/2019,1905450,53,2517,7,USD
1816020,1,12/21/2019,12/25/2019,552431,0,1520,1,EUR
1816021,1,12/21/2019,12/23/2019,201865,10,510,5,CAD
1816022,1,12/21/2019,12/23/2019,1791454,0,1521,7,USD
1816023,1,12/21/2019,12/23/2019,720712,29,2035,2,EUR
1816024,1,12/21/2019,12/23/2019,1765862,43,53,1,USD
1816025,1,12/21/2019,12/23/2019,2014500,49,453,3,USD
1816026,1,12/21/2019,12/23/2019,1802602,0,680,2,USD
1816027,1,12/21/2019,12/24/2019,1909425,53,1682,3,USD
1816028,1,12/21/2019,12/24/2019,1406481,53,1108,3,USD
1816029,1,12/21/2019,12/24/2019,2014565,44,1296,3,USD
1816030,1,12/21/2019,12/24/2019,946719,0,1304,1,GBP
1816031,1,12/21/2019,12/25/2019,160124,0,1587,1,AUD
1816032,1,12/21/2019,12/25/2019,1515177,65,1614,1,USD
1816033,1,12/21/2019,12/25/2019,930792,0,683,5,GBP
1816034,1,12/21/2019,12/27/2019,948305,40,1607,3,GBP
1816035,1,12/21/2019,12/27/2019,2010586,54,1688,3,USD
1816036,1,12/21/2019,12/27/2019,1316604,0,2043,8,USD
1816037,1,12/21/2019,12/26/2019,1556976,54,1993,1,USD
1816038,1,12/21/2019,12/26/2019,437422,0,1478,3,EUR
1816039,1,12/21/2019,12/23/2019,780974,0,1588,2,EUR
1816040,1,12/21/2019,12/25/2019,848896,32,450,1,EUR
1816042,1,12/21/2019,12/25/2019,1951611,47,1670,1,USD
1816044,1,12/21/2019,12/25/2019,1886968,44,160,1,USD
1816045,1,12/21/2019,12/25/2019,1402036,65,2495,7,USD
1816047,1,12/21/2019,12/25/2019,1668474,43,524,2,USD
1816048,1,12/21/2019,12/25/2019,1600965,43,445,1,USD
1816049,1,12/21/2019,12/25/2019,1902499,57,504,2,USD
1816051,1,12/21/2019,12/25/2019,1235071,61,457,4,USD
1816052,1,12/21/2019,12/25/2019,526078,24,1574,1,EUR
1816053,1,12/21/2019,12/25/2019,1484561,57,429,3,USD
1816054,1,12/21/2019,12/25/2019,1577191,59,99,5,USD
1816055,1,12/21/2019,12/25/2019,1170836,38,1433,1,GBP
1816056,1,12/21/2019,12/25/2019,1682660,59,446,2,USD
1816057,1,12/21/2019,12/25/2019,975739,0,446,2,GBP
1816058,1,12/21/2019,12/27/2019,1407125,62,361,3,USD
1816059,1,12/21/2019,12/27/2019,268820,0,2083,9,CAD
1816060,1,12/21/2019,12/25/2019,1110691,0,1733,7,GBP
1816061,1,12/21/2019,12/24/2019,2086280,59,1447,1,USD
1816063,1,12/21/2019,12/24/2019,1874020,65,1689,6,USD
1816064,1,12/21/2019,12/24/2019,1982247,62,2150,8,USD
1816065,1,12/21/2019,12/24/2019,1932733,49,678,3,USD
1816066,1,12/21/2019,12/24/2019,1533894,47,1733,1,USD
1816067,1,12/21/2019,12/24/2019,517822,0,428,1,EUR
1816068,1,12/21/2019,12/25/2019,1608553,43,1417,2,USD
1816069,1,12/21/2019,12/25/2019,1712404,54,1638,2,USD
1816070,1,12/21/2019,12/25/2019,688148,14,435,1,EUR
1816072,1,12/21/2019,12/25/2019,1098100,42,1627,1,GBP
1816073,1,12/21/2019,12/25/2019,786832,30,862,1,EUR
1816074,1,12/21/2019,12/25/2019,454125,19,1502,1,EUR
1816075,1,12/21/2019,12/25/2019,1654095,56,1737,2,USD
1816076,1,12/21/2019,12/25/2019,1488346,44,1378,2,USD
1816077,1,12/21/2019,12/25/2019,1764995,45,1434,10,USD
1816078,1,12/21/2019,12/25/2019,251069,0,510,7,CAD
1816079,1,12/21/2019,12/28/2019,1951611,66,419,4,USD
1816080,1,12/21/2019,12/28/2019,692328,0,1709,3,EUR
1816081,1,12/21/2019,12/23/2019,239134,9,860,3,CAD
1816082,1,12/21/2019,12/23/2019,980750,39,115,4,GBP
1816083,1,12/21/2019,12/23/2019,1611379,62,2235,1,USD
1816084,1,12/21/2019,12/23/2019,1735125,59,1456,10,USD
1816086,1,12/21/2019,12/23/2019,1711488,0,1593,3,USD
1816087,1,12/21/2019,12/23/2019,404359,0,458,8,EUR
1816089,1,12/21/2019,12/27/2019,558445,27,1145,2,EUR
1816090,1,12/21/2019,12/27/2019,1918131,62,1783,1,USD
1816091,1,12/21/2019,12/27/2019,1778475,65,1850,1,USD
1816092,1,12/21/2019,12/27/2019,2037292,65,1818,1,USD
1816093,1,12/21/2019,12/27/2019,1977775,61,1612,3,USD
1816094,1,12/21/2019,12/27/2019,431867,0,457,4,EUR
1816095,1,12/21/2019,12/26/2019,1577700,61,2511,2,USD
1816096,1,12/21/2019,12/26/2019,1206405,62,1332,6,USD
1816097,1,12/21/2019,12/26/2019,439416,19,624,4,EUR
1816098,1,12/21/2019,12/26/2019,1345502,47,1105,3,USD
1816099,1,12/21/2019,12/26/2019,749457,30,51,2,EUR
1816100,1,12/21/2019,12/26/2019,1626990,47,417,1,USD
1817000,1,12/22/2019,12/26/2019,900296,36,1432,3,GBP
1817001,1,12/22/2019,12/26/2019,1138976,40,1564,4,GBP
